"62 เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์","1,872,219,774"
"63 ของทำด้วยสิ่งทอที่จัดทำแล้วอื่นๆ","1,049,256,327"
"64 รองเท้า","1,750,413,120"
"65 เครื่องสวมศรีษะและส่วนประกอบ","245,566,460"
"66 ร่ม ไม้เท้า แส้(วิป)","6,000,117"
"67 ขนแข็งและขนอ่อนของสัตว์ปีกที่จัดเตรียมแล้ว ดอกไม้เทียม","55,954,144"
"68 ของทำด้วยหิน ปลาสเตอร์ ซีเมนต์ แอสแบสทอส ไมกา หรือวัตถุที่คล้ายกัน","1,898,759,605"
"69 ผลิตภัณฑ์เซรามิก","2,353,470,200"
"70 แก้วและเครื่องแก้ว","2,197,382,858"
"71 อัญมณี ไข่มุก เครื่องประดับ และโลหะมีค่า","26,090,907,407"
"72 เหล็กและเหล็กกล้า","5,312,403,298"
"73 ของทำด้วยเหล็กหรือเหล็กกล้า","13,407,938,275"
"74 ทองแดงและชองทำด้วยทองแดง","9,779,789,053"
"75 นิกเกิลและของทำด้วยนิกเกิล","39,155,306"
"76 อะลูมิเนียมและของทำด้วยอะลูมิเนียม","8,574,242,544"
"78 ตะกั่วและของทำด้วยตะกั่ว","61,697,216"
"79 สังกะสีและของทำด้วยสังกะสี","233,865,967"
"80 ดีบุกและของทำด้วยดีบุก","998,088,950"
"81 โลหะสามัญชนิดอื่น เซอร์เมต และของทำด้วยของดังกล่าว","214,333,679"
"82 เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ","1,524,279,441"
"83 ของเบ็ดเตล็ดทำด้วยโลหะสามัญ","2,480,885,670"
"84 เครื่องจักร เครื่องใช้กล และส่วนประกอบ","111,165,003,355"
"85 เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ","114,752,384,592"
"86 หัวรถจักรของรถไฟหรือรถราง รถที่เดินบนรางและส่วนประกอบ","242,552,561"
"87 ยานยนต์และส่วนประกอบ","76,657,955,175"
"88 อากาศยาน ยานอวกาศ และส่วนประกอบของยานดังกล่าว","7,238,030,722"
"89 เรือและสิ่งก่อสร้างลอยน้ำ","1,113,300,887"
"90 เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ","13,186,426,130"
"91 นาฬิกาชนิดคล็อกและชนิดวอตซ์ และส่วนประกอบ","1,945,795,655"
"92 เครื่องดนตรี รวมทั้งส่วนและอุปกรณ์ประกอบ","42,681,072"
"93 อาวุธและกระสุน รวมทั้งส่วนประกอบและอุปกรณ์ประกอบของของดังกล่าว","1,040,612"
"94 เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ","5,236,854,129"
"95 ของเล่น ของเล่นเกม และของใช้ที่จำเป็นในการเล่นกีฬา","2,271,627,235"
"96 ผลิตภัณฑ์เบ็ดเตล็ด","1,467,543,438"
"97 ศิลปกรรม ของที่นักสะสมรวบรวม และโบราณวัตถุ","19,217,276"
